state,bill_id,bill_url,title,status,date_of_last_action,author,topics,summary,history,year
Virginia,VA H    2724,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H2724&ciq=urn:user:PA196471263&client_md=9e1cde778b4c2497e44774eaa68c909d&mode=current_text,Automatic License Plate Recognition Systems,Enacted - Act No.  720,05/02/2025 - Enacted,Herring (D),Government Use,"Relates to the use of automatic license plate recognition systems, provides that the Division of Purchases and Supply shall determine the automatic license plate recognition systems for use in the Commonwealth, provides that a law enforcement agency may use a system only as part of an active criminal investigation, as part of an active investigation related to a missing or endangered person, a person associated with human trafficking, or to receive notifications related to a missing or endangered person.","01/17/2025 - INTRODUCED.
01/17/2025 - To HOUSE Committee on COURTS OF JUSTICE.
01/29/2025 - From HOUSE Committee on COURTS OF JUSTICE:  Reported with substitute.
01/29/2025 - To HOUSE Committee on APPROPRIATIONS.
01/29/2025 - Committee substitute printed.
01/31/2025 - From HOUSE Committee on APPROPRIATIONS:  Reported favorably.
02/03/2025 - Committee substitute adopted on HOUSE floor.
02/03/2025 - Engrossed by HOUSE as substituted.
02/04/2025 - Passed HOUSE.  *****To SENATE.
02/05/2025 - To SENATE Committee on COURTS OF JUSTICE.
02/17/2025 - From SENATE Committee on COURTS OF JUSTICE:  Reported with substitute.
02/17/2025 - Re-referred to SENATE Committee on FINANCE AND APPROPRIATIONS.
02/17/2025 - Committee substitute printed.
02/17/2025 - From SENATE Committee on FINANCE AND APPROPRIATIONS:  Reported favorably.
02/20/2025 - Committee substitute adopted on SENATE floor.
02/20/2025 - Engrossed by SENATE as substituted.
02/20/2025 - Passed SENATE.  *****To HOUSE for concurrence.
02/20/2025 - HOUSE concurred in SENATE substitute.
03/07/2025 - Eligible for GOVERNOR'S desk.
03/24/2025 - *****Returned to HOUSE with GOVERNOR'S recommendations.
05/02/2025 - Signed by GOVERNOR.
05/02/2025 - Acts of Assembly.  Chapter No. 720",2025
Washington,WA H    1168,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1168&ciq=urn:user:PA196471263&client_md=c54db69e3a008a1c4b61dfc888cfe795&mode=current_text,Transparency in Artificial Intelligence,Pending - Carryover - House Appropriations Committee,1/13/2025,Shavers (D),"Government Use, Notification, Oversight/Governance, Private Sector Use, Responsible Use",Increases transparency in artificial intelligence.,"01/06/2025 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on TECHNOLOGY, ECONOMIC DEVELOPMENT, & VETERANS.
01/17/2025 - Public hearing scheduled.
01/28/2025 - Executive action taken by committee.
01/28/2025 - From HOUSE Committee on TECHNOLOGY, ECONOMIC DEVELOPMENT, & VETERANS:  Do pass as substituted.
01/31/2025 - To HOUSE Committee on APPROPRIATIONS.
02/25/2025 - Public hearing scheduled.",2025
Washington,WA H    1169,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1169&ciq=urn:user:PA196471263&client_md=f45bce277d24845758f5aecb249076e5&mode=current_text,Offenses Involving Fabricated Depictions of Minors,Pending - Carryover - House Community Safety Committee,1/13/2025,Leavitt (D),Child Pornography,Concerns offenses involving fabricated depictions of minors.,"01/06/2025 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on COMMUNITY SAFETY.",2025
Washington,WA H    1170,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1170&ciq=urn:user:PA196471263&client_md=cc0f9faf105aee5827760539ccb4d69a&mode=current_text,Developed or Modified by Artificial Intelligence,Pending - Carryover - House Rules Committee,1/13/2025,Shavers (D),"Notification, Private Sector Use, Responsible Use",Informs users when content is developed or modified by artificial intelligence.,"01/06/2025 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on TECHNOLOGY, ECONOMIC DEVELOPMENT, & VETERANS.
01/17/2025 - Public hearing scheduled.
01/28/2025 - Executive action taken by committee.
01/28/2025 - From HOUSE Committee on TECHNOLOGY, ECONOMIC DEVELOPMENT, & VETERANS:  Do pass as substituted.
01/31/2025 - To HOUSE Committee on RULES.",2025
Washington,WA H    1197,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1197&ciq=urn:user:PA196471263&client_md=b480f3f71ccfdbf6a2487461c77d6406&mode=current_text,Fiscal Biennium Second Supplemental Appropriations,Pending - Carryover - House Appropriations Committee,1/13/2025,Ormsby (D),"Appropriations, Education Use, Education/Training",Makes second supplemental operating appropriations for the specified fiscal biennium.,"01/08/2025 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on APPROPRIATIONS.
01/13/2025 - Public hearing scheduled.",2025
Washington,WA H    1205,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1205&ciq=urn:user:PA196471263&client_md=3d2c55d6933d7b03710642ac353f4e05&mode=current_text,Knowing Distribution of a Forged Digital Likeness,Enacted - Act No.  51,04/16/2025 - Enacted,Ryu (D),Criminal Use,"Prohibits the knowing distribution of a forged digital likeness, provides definitions, provides that a person is guilty of criminal impersonation in the second degree if the person knowingly distributes a forged digital likeness of another person as a genuine visual representation or audio recording with intent to defraud, harass, threaten, or intimidate another or for any other unlawful purpose, and knows or reasonably should know that the forged digital likeness is not genuine.","01/08/2025 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on COMMUNITY SAFETY.
02/04/2025 - Public hearing scheduled.
02/13/2025 - Executive action taken by committee.
02/13/2025 - From HOUSE Committee on COMMUNITY SAFETY:  Do pass as substituted.
02/14/2025 - To HOUSE Committee on RULES.
02/28/2025 - Withdrawn from HOUSE Committee on RULES: Placed on 2nd Reading.
03/04/2025 - Committee substitute adopted on HOUSE floor.
03/04/2025 - Rules suspended. Placed on Third Reading.
03/04/2025 - Passed HOUSE.  *****To SENATE.
03/06/2025 - To SENATE Committee on LAW AND JUSTICE.
03/17/2025 - Public hearing scheduled.
03/20/2025 - Executive action taken by committee.
03/20/2025 - From SENATE Committee on LAW AND JUSTICE: Do pass.
03/26/2025 - Placed on 2nd Reading by RULES Committee.
04/04/2025 - Rules suspended. Placed on Third Reading.
04/04/2025 - Passed SENATE.
04/11/2025 - *****To GOVERNOR.
04/16/2025 - Signed by GOVERNOR.
04/16/2025 - Chapter No. 51",2025
Washington,WA H    1249,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1249&ciq=urn:user:PA196471263&client_md=5492c21739fa5d5a5db56110d4cf7c70&mode=current_text,Advanced Nuclear Advisory Commission,Pending - Carryover - House Environment and Energy Committee,1/13/2025,Barnard (R),"Energy, Studies",Creates the commercial liftoff for energy from advanced nuclear advisory commission.,"01/10/2025 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on ENVIRONMENT & ENERGY.
01/27/2025 - Public hearing scheduled.",2025
Washington,WA H    1481,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1481&ciq=urn:user:PA196471263&client_md=b0b68734378cc3c4764b0b8bdaa6e0df&mode=current_text,Commercial Liftoff for Energy,Pending - Carryover - House Environment and Energy Committee,1/20/2025,Barnard (R),"Energy, Studies",Concerns the commercial liftoff for energy from advanced nuclear study.,"01/20/2025 - INTRODUCED.
01/21/2025 - To HOUSE Committee on ENVIRONMENT & ENERGY.",2025
Washington,WA H    1566,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1566&ciq=urn:user:PA196471263&client_md=0d2851769b546250d2cca872498903f2&mode=current_text,Prior Authorization Determination Process,Pending - Carryover - House Appropriations Committee,1/23/2025,Rule (D),"Health Use, Private Sector Use",Makes improvements to transparency and accountability in the prior authorization determination process.,"01/23/2025 - INTRODUCED.
01/24/2025 - To HOUSE Committee on HEALTH CARE AND WELLNESS.
02/05/2025 - Public hearing scheduled.
02/19/2025 - Executive session scheduled.
02/19/2025 - Executive action taken by committee.
02/19/2025 - From HOUSE Committee on HEALTH CARE AND WELLNESS:  Do pass as substituted.
02/21/2025 - To HOUSE Committee on APPROPRIATIONS.",2025
Washington,WA H    1622,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1622&ciq=urn:user:PA196471263&client_md=91adbc4b4e1334dc8580dc2e738a8e02&mode=current_text,Use of Artificial Intelligence,Pending - Carryover - HOUSE,3/8/2025,Parshley (D),"Government Use, Effect on Labor/Employment",Allows bargaining over matters related to the use of artificial intelligence.,"01/24/2025 - INTRODUCED.
01/27/2025 - To HOUSE Committee on LABOR AND WORKPLACE STANDARDS.
02/05/2025 - Public hearing scheduled.
02/18/2025 - Executive action taken by committee.
02/18/2025 - From HOUSE Committee on LABOR AND WORKPLACE STANDARDS: Do pass.
02/20/2025 - To HOUSE Committee on APPROPRIATIONS.
02/24/2025 - Public hearing scheduled.
02/27/2025 - Executive session scheduled.
02/27/2025 - Executive action taken by committee.
02/27/2025 - From HOUSE Committee on APPROPRIATIONS:  Do pass as substituted.
02/28/2025 - To HOUSE Committee on RULES.
03/04/2025 - Withdrawn from HOUSE Committee on RULES: Placed on 2nd Reading.
03/08/2025 - Committee substitute adopted on HOUSE floor.
03/08/2025 - Amended on HOUSE floor.
03/08/2025 - Rules suspended. Placed on Third Reading.
03/08/2025 - Passed HOUSE.  *****To SENATE.
03/11/2025 - To SENATE Committee on LABOR & COMMERCE.
03/28/2025 - Public hearing scheduled.
04/01/2025 - Executive session scheduled.
04/01/2025 - Executive action taken by committee.
04/01/2025 - From SENATE Committee on LABOR & COMMERCE:  Do pass as amended.
04/02/2025 - To SENATE Committee on WAYS AND MEANS.
04/05/2025 - Public hearing scheduled.
04/08/2025 - Executive session scheduled.
04/27/2025 - By order of Resolution - Returned to HOUSE for Third Reading.",2025
Washington,WA H    1671,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1671&ciq=urn:user:PA196471263&client_md=72e7ca92afd7389ed7f28d9284fba378&mode=current_text,Personal Data Privacy,Pending - Carryover - House Appropriations Committee,1/27/2025,Kloba (D),"Notification, Private Sector Use",Protects personal data privacy.,"01/27/2025 - INTRODUCED.
01/28/2025 - To HOUSE Committee on TECHNOLOGY, ECONOMIC DEVELOPMENT, & VETERANS.
02/04/2025 - Public hearing scheduled.
02/14/2025 - Executive action taken by committee.
02/14/2025 - From HOUSE Committee on TECHNOLOGY, ECONOMIC DEVELOPMENT, & VETERANS:  Do pass as substituted.
02/18/2025 - To HOUSE Committee on APPROPRIATIONS.",2025
Washington,WA H    1672,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1672&ciq=urn:user:PA196471263&client_md=334fd09b587073edb8671c8e44f72179&mode=current_text,Technology Used by Employers in the Workplace,Pending - Carryover - House Appropriations Committee,1/27/2025,Kloba (D),"Effect on Labor/Employment, Private Sector Use","Addresses technology, uses by employers in the workplace.","01/27/2025 - INTRODUCED.
01/28/2025 - To HOUSE Committee on LABOR AND WORKPLACE STANDARDS.
02/11/2025 - Public hearing scheduled.
02/19/2025 - Executive action taken by committee.
02/19/2025 - From HOUSE Committee on LABOR AND WORKPLACE STANDARDS: Do pass as substituted.
02/21/2025 - To HOUSE Committee on APPROPRIATIONS.",2025
Washington,WA H    1833,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1833&ciq=urn:user:PA196471263&client_md=8e943cc8d8d4a0efb91f294a700033be&mode=current_text,Artificial Intelligence Grant Program,Pending - Carryover - HOUSE,3/5/2025,Keaton (R),"Appropriations, Effect on Labor/Employment, Oversight/Governance",Creates an artificial intelligence grant program.,"02/03/2025 - INTRODUCED.
02/04/2025 - To HOUSE Committee on APPROPRIATIONS.
02/25/2025 - Public hearing scheduled.
02/27/2025 - Executive session scheduled.
02/27/2025 - Executive action taken by committee.
02/27/2025 - From HOUSE Committee on APPROPRIATIONS:  Do pass as substituted.
02/28/2025 - To HOUSE Committee on RULES.
03/04/2025 - Withdrawn from HOUSE Committee on RULES: Placed on 2nd Reading.
03/05/2025 - Committee substitute adopted on HOUSE floor.
03/05/2025 - Rules suspended. Placed on Third Reading.
03/05/2025 - Passed HOUSE.  *****To SENATE.
03/07/2025 - To SENATE Committee on ENVIRONMENT, ENERGY & TECHNOLOGY.
03/25/2025 - Public hearing scheduled.
04/01/2025 - Executive session scheduled.
04/27/2025 - By Order of Resolution -  Returned to HOUSE for Third Reading.",2025
Washington,WA H    1942,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1942&ciq=urn:user:PA196471263&client_md=99acf517a2113cad69485eded3f2facd&mode=current_text,Uses of Artificial Intelligence,"Pending - Carryover - House Technology, Economic Development, & Veterans Committee",2/10/2025,Keaton (R),"Appropriations, Effect on Labor/Employment",Promotes the economic development of innovative uses of artificial intelligence.,"02/10/2025 - INTRODUCED.
02/11/2025 - To HOUSE Committee on TECHNOLOGY, ECONOMIC DEVELOPMENT, & VETERANS.",2025
Washington,WA H    1963,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H1963&ciq=urn:user:PA196471263&client_md=f1aa9d4d6558a483c3f058f54de9bc2f&mode=current_text,Media Literacy and Civic Education,Pending - Carryover - House Education Committee,2/12/2025,Salahuddin (D),,Promotes student access to information about media literacy and civic education.,"02/12/2025 - INTRODUCED.
02/13/2025 - To HOUSE Committee on EDUCATION.",2025
Washington,WA H    2029,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000H2029&ciq=urn:user:PA196471263&client_md=c0740f4c0a49ef756037ef7de22f721a&mode=current_text,Legal Personhood by a Governmental Entity,Pending - Carryover - House Civil Rights and Judiciary Committee,2/26/2025,Abell (R),Personhood,Concerns recognition of legal personhood by a governmental entity.,"02/26/2025 - INTRODUCED.
02/27/2025 - To HOUSE Committee on CIVIL RIGHTS AND JUDICIARY.",2025
Washington,WA S    5094,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2025000S5094&ciq=urn:user:PA196471263&client_md=c179cdd5b5d35c9c8435b5becf9f3551&mode=current_text,Sexually Explicit Depictions of Minors,Pending - Carryover - Senate Law & Justice Committee,1/13/2025,Dhingra (D),"Child Pornography, Criminal Use",Concerns sexually explicit depictions of minors.,"12/20/2024 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To SENATE Committee on LAW AND JUSTICE.
01/16/2025 - Public hearing scheduled.",2025
